order id,order date,customer id,product id,quantity,customer name,customer email,phone number,address line 1,city,country,postcode,loyalty card,coffee type,roast type,size,unit price,price per 100g,profit
YXO-79631-417,2023-09-25,31587-92570-HL,L-D-0.5,1,Casi Gwinnett,cgwinnetta5@behance.net,,0 Elgar Parkway,Anaheim,United States,92825,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101
SNF-57032-096,2022-02-13,93832-04799-ID,E-D-0.5,6,Saree Ellesworth,,+1 (757) 211-0153,715 Oxford Lane,Newport News,United States,23605,No,Exc,D,0.5,7.29,1.458,0.8019000000000001
DGL-29648-995,2023-07-16,59367-30821-ZQ,L-M-0.2,2,Silvio Iorizzi,,,5 Dwight Plaza,Spartanburg,United States,29305,Yes,Lib,M,0.2,4.365,2.1825,0.56745
GPU-65651-504,2024-05-11,83947-45528-ET,E-M-2.5,2,Leesa Flaonier,lflaoniera8@wordpress.org,+1 (718) 586-2839,25 Saint Paul Drive,Staten Island,United States,10305,No,Exc,M,2.5,31.624999999999996,1.265,3.47875
OJU-34452-896,2021-02-04,60799-92593-CX,E-L-0.5,1,Abba Pummell,,,3 Service Pass,Las Vegas,United States,89115,Yes,Exc,L,0.5,8.91,1.782,0.9801
GZS-50547-887,2021-02-05,61600-55136-UM,E-D-1,2,Corinna Catcheside,ccatchesideaa@macromedia.com,+1 (801) 121-6042,8 Kim Street,Salt Lake City,United States,84105,Yes,Exc,D,1.0,12.15,1.215,1.3365
ESR-54041-053,2024-05-24,59771-90302-OF,A-L-0.5,6,Cortney Gibbonson,cgibbonsonab@accuweather.com,+1 (206) 848-3585,861 David Crossing,Seattle,United States,98109,Yes,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
OGD-10781-526,2022-10-04,16880-78077-FB,R-L-0.5,6,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,United States,79764,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999
FVH-29271-315,2024-06-30,74415-50873-FC,A-D-0.5,3,Corney Curme,,+353 (772) 127-7148,0535 Michigan Plaza,Castleknock,Ireland,K78,Yes,Ara,D,0.5,5.97,1.194,0.5373
BNZ-20544-633,2022-10-21,31798-95707-NR,L-L-0.5,4,Gothart Bamfield,gbamfieldae@yellowpages.com,+1 (214) 200-7886,41203 Vernon Street,Irving,United States,75037,Yes,Lib,L,0.5,9.51,1.902,1.2363
FUX-85791-078,2022-10-16,59122-08794-WT,A-M-0.2,2,Waylin Hollingdale,whollingdaleaf@about.me,+1 (937) 354-2653,3 Heath Trail,Dayton,United States,45426,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996
YXP-20078-116,2022-09-23,37238-52421-JJ,R-M-0.5,1,Judd De Leek,jdeag@xrea.com,+1 (616) 966-1581,90 Saint Paul Plaza,Grand Rapids,United States,49560,Yes,Rob,M,0.5,5.97,1.194,0.35819999999999996
VQV-59984-866,2021-03-08,48854-01899-FN,R-D-0.2,3,Vanya Skullet,vskulletah@tinyurl.com,+353 (215) 420-1467,4 Grim Road,Balally,Ireland,D04,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
JEH-37276-048,2023-06-30,80896-38819-DW,A-L-0.5,3,Jany Rudeforth,jrudeforthai@wunderground.com,+353 (232) 377-5407,614 Commercial Center,Tullyallen,Ireland,E25,Yes,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
VYD-28555-589,2021-08-13,29814-01459-RC,R-L-0.5,6,Ashbey Tomaszewski,atomaszewskiaj@answers.com,,7685 Oxford Crossing,Sutton,United Kingdom,CT15,Yes,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999
WUG-76466-650,2023-02-22,43439-94003-DW,L-D-0.5,3,Flynn Antony,,+1 (205) 680-5859,5678 Doe Crossing Junction,Birmingham,United States,35244,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101
RJV-08261-583,2024-03-26,48497-29281-FE,A-D-0.2,5,Pren Bess,pbessal@qq.com,+1 (949) 121-4600,36559 Sommers Parkway,Los Angeles,United States,90010,Yes,Ara,D,0.2,2.985,1.4925,0.26865
PMR-56062-609,2022-01-10,43605-12616-YH,E-D-0.5,3,Elka Windress,ewindressam@marketwatch.com,+1 (443) 619-7953,78 Anderson Alley,Baltimore,United States,21239,No,Exc,D,0.5,7.29,1.458,0.8019000000000001
XLD-12920-505,2021-05-01,21907-75962-VB,E-L-0.5,6,Marty Kidstoun,,+1 (717) 990-3931,4 Sundown Circle,Harrisburg,United States,17126,Yes,Exc,L,0.5,8.91,1.782,0.9801
UBW-50312-037,2022-02-09,69503-12127-YD,A-L-2.5,4,Nickey Dimbleby,,+1 (469) 579-2051,525 Warner Hill,Dallas,United States,75216,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995
QAW-05889-019,2023-12-29,68810-07329-EU,L-M-0.5,5,Virgil Baumadier,vbaumadierap@google.cn,+1 (816) 987-4857,89508 Atwood Way,Kansas City,United States,64125,Yes,Lib,M,0.5,8.73,1.746,1.1349
EPT-12715-397,2022-09-09,08478-75251-OG,A-D-0.2,6,Lenore Messenbird,,+1 (217) 713-5108,7881 Dahle Center,Springfield,United States,62723,Yes,Ara,D,0.2,2.985,1.4925,0.26865
DHT-93810-053,2023-09-16,17005-82030-EA,E-L-1,5,Shirleen Welds,sweldsar@wired.com,+1 (203) 568-7058,002 Summer Ridge Terrace,New Haven,United States,6510,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335
DMY-96037-963,2022-10-26,42179-95059-DO,L-D-0.2,3,Maisie Sarvar,msarvaras@artisteer.com,+1 (404) 401-6865,83 Saint Paul Drive,Lawrenceville,United States,30045,Yes,Lib,D,0.2,3.885,1.9425,0.50505
MBM-55936-917,2021-03-12,55989-39849-WO,L-D-0.5,3,Andrej Havick,ahavickat@nsw.gov.au,+1 (828) 769-0743,720 Pennsylvania Pass,Asheville,United States,28805,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101
TPA-93614-840,2023-02-18,28932-49296-TM,E-D-0.5,2,Sloan Diviny,sdivinyau@ask.com,,3904 Birchwood Terrace,Saint Paul,United States,55123,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001
WDM-77521-710,2022-10-29,86144-10144-CB,A-M-0.5,2,Itch Norquoy,inorquoyav@businessweek.com,,1 Welch Court,Minneapolis,United States,55458,No,Ara,M,0.5,6.75,1.35,0.6074999999999999
EIP-19142-462,2023-09-06,60973-72562-DQ,E-L-1,6,Anson Iddison,aiddisonaw@usa.gov,+1 (714) 658-0310,8 Steensland Junction,Santa Ana,United States,92725,No,Exc,L,1.0,14.85,1.4849999999999999,1.6335
EIP-19142-462,2023-09-06,60973-72562-DQ,A-L-0.2,1,Anson Iddison,aiddisonaw@usa.gov,+1 (714) 658-0310,8 Steensland Junction,Santa Ana,United States,92725,No,Ara,L,0.2,3.885,1.9425,0.34964999999999996
ZZL-76364-387,2022-09-09,11263-86515-VU,R-L-2.5,4,Randal Longfield,rlongfielday@bluehost.com,+1 (612) 210-6966,513 Commercial Avenue,Minneapolis,United States,55458,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998
GMF-18638-786,2023-09-26,60004-62976-NI,L-D-0.5,6,Gregorius Kislingbury,gkislingburyaz@samsung.com,,4 Jenifer Street,Washington,United States,20420,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101
TDJ-20844-787,2022-11-05,77876-28498-HI,A-L-0.5,5,Xenos Gibbons,xgibbonsb0@artisteer.com,+1 (909) 614-0008,002 7th Junction,San Bernardino,United States,92415,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
BWK-39400-446,2021-09-12,61302-06948-EH,L-D-0.5,4,Fleur Parres,fparresb1@imageshack.us,+1 (585) 672-4256,641 Steensland Pass,Rochester,United States,14609,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101
LCB-02099-995,2021-07-31,06757-96251-UH,A-D-0.2,6,Gran Sibray,gsibrayb2@wsj.com,+1 (360) 389-5295,5018 Iowa Pass,Vancouver,United States,98664,Yes,Ara,D,0.2,2.985,1.4925,0.26865
UBA-43678-174,2021-03-15,44530-75983-OD,E-D-2.5,6,Ingelbert Hotchkin,ihotchkinb3@mit.edu,+44 (387) 464-9544,322 Basil Pass,Preston,United Kingdom,PR1,No,Exc,D,2.5,27.945,1.1178,3.07395
UDH-24280-432,2023-05-16,44865-58249-RY,L-L-1,4,Neely Broadberrie,nbroadberrieb4@gnu.org,+1 (202) 327-2217,8571 Buena Vista Junction,Washington,United States,20057,No,Lib,L,1.0,15.85,1.585,2.0605
IDQ-20193-502,2021-05-06,36021-61205-DF,L-M-0.2,2,Rutger Pithcock,rpithcockb5@yellowbook.com,+1 (865) 655-9540,2425 Corben Street,Knoxville,United States,37924,Yes,Lib,M,0.2,4.365,2.1825,0.56745
DJG-14442-608,2021-02-06,75716-12782-SS,R-D-1,3,Gale Croysdale,gcroysdaleb6@nih.gov,+1 (304) 384-2939,1657 Delladonna Hill,Charleston,United States,25336,Yes,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999
DWB-61381-370,2023-04-09,11812-00461-KH,L-L-0.2,2,Benedetto Gozzett,bgozzettb7@github.com,+1 (214) 700-0229,0389 Hintze Pass,Dallas,United States,75372,No,Lib,L,0.2,4.755,2.3775,0.61815
FRD-17347-990,2022-05-20,46681-78850-ZW,A-D-1,4,Tania Craggs,tcraggsb8@house.gov,+353 (239) 197-6142,0 Eagan Parkway,Whitegate,Ireland,D15,No,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999
YPP-27450-525,2022-12-02,01932-87052-KO,E-M-0.5,3,Leonie Cullrford,lcullrfordb9@xing.com,+1 (530) 998-9789,71 Sycamore Crossing,Chico,United States,95973,Yes,Exc,M,0.5,8.25,1.65,0.9075
EFC-39577-424,2023-08-08,16046-34805-ZF,E-M-1,5,Auguste Rizon,arizonba@xing.com,+1 (501) 732-3644,19 Merrick Pass,Little Rock,United States,72215,Yes,Exc,M,1.0,13.75,1.375,1.5125
LAW-80062-016,2024-02-03,34546-70516-LR,E-M-0.5,6,Lorin Guerrazzi,,+353 (764) 294-5957,8244 La Follette Street,Balrothery,Ireland,K32,No,Exc,M,0.5,8.25,1.65,0.9075
WKL-27981-758,2024-04-08,73699-93557-FZ,A-M-2.5,2,Felice Miell,fmiellbc@spiegel.de,+1 (732) 770-5368,35 Hoepker Pass,New Brunswick,United States,8922,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994
VRT-39834-265,2023-01-07,86686-37462-CK,L-L-1,3,Hamish Skeech,,+353 (677) 415-3920,5662 Messerschmidt Lane,Valleymount,Ireland,A83,Yes,Lib,L,1.0,15.85,1.585,2.0605
QTC-71005-730,2023-09-02,14298-02150-KH,A-L-0.2,4,Giordano Lorenzin,,+1 (415) 414-0382,577 Roth Pass,San Francisco,United States,94132,No,Ara,L,0.2,3.885,1.9425,0.34964999999999996
TNX-09857-717,2023-11-04,48675-07824-HJ,L-M-1,6,Harwilll Bishell,,+1 (337) 322-9762,7960 Roth Center,Lafayette,United States,70505,Yes,Lib,M,1.0,14.55,1.455,1.8915000000000002
JZV-43874-185,2023-08-02,18551-80943-YQ,A-M-1,5,Freeland Missenden,,+1 (619) 481-1493,1 Randy Place,San Diego,United States,92191,Yes,Ara,M,1.0,11.25,1.125,1.0125
ICF-17486-106,2022-01-27,19196-09748-DB,L-L-2.5,1,Waylan Springall,wspringallbh@jugem.jp,+1 (626) 495-9253,99 Schurz Pass,Alhambra,United States,91841,Yes,Lib,L,2.5,36.455,1.4582,4.7391499999999995
BMK-49520-383,2021-12-03,72233-08665-IP,R-L-0.2,3,Kiri Avramow,,+1 (903) 801-9492,2443 Bluejay Alley,Tyler,United States,75799,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996
HTS-15020-632,2021-08-06,53817-13148-RK,R-M-0.2,3,Gregg Hawkyens,ghawkyensbj@census.gov,,48 Vidon Street,Lafayette,United States,70593,No,Rob,M,0.2,2.985,1.4925,0.17909999999999998
YLE-18247-749,2022-03-11,92227-49331-QR,A-L-0.5,3,Reggis Pracy,,+1 (937) 683-0925,33211 Pleasure Circle,Dayton,United States,45426,Yes,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
KJJ-12573-591,2023-09-18,12997-41076-FQ,A-L-2.5,1,Paula Denis,,+1 (602) 598-9823,74 Texas Road,Phoenix,United States,85072,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995
RGU-43561-950,2022-11-07,44220-00348-MB,A-L-2.5,5,Broderick McGilvra,bmcgilvrabm@so-net.ne.jp,,880 Mockingbird Plaza,Sacramento,United States,94263,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995
JSN-73975-443,2024-06-27,93047-98331-DD,L-M-0.5,1,Annabella Danzey,adanzeybn@github.com,+1 (402) 633-9913,5692 Eastwood Hill,Lincoln,United States,68505,Yes,Lib,M,0.5,8.73,1.746,1.1349
WNR-71736-993,2022-02-05,16880-78077-FB,L-D-0.5,4,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,United States,79764,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101
WNR-71736-993,2022-02-05,16880-78077-FB,A-D-2.5,6,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,United States,79764,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995
HNI-91338-546,2022-02-07,67285-75317-XI,A-D-0.5,5,Nevins Glowacz,,+1 (608) 617-1365,8103 Maywood Center,Madison,United States,53726,No,Ara,D,0.5,5.97,1.194,0.5373
CYH-53243-218,2022-12-18,88167-57964-PH,R-M-0.5,3,Adelice Isabell,,+1 (304) 604-2131,93 Hintze Point,Charleston,United States,25336,No,Rob,M,0.5,5.97,1.194,0.35819999999999996
SVD-75407-177,2023-08-23,16106-36039-QS,E-L-0.5,3,Yulma Dombrell,ydombrellbs@dedecms.com,+1 (501) 136-0040,83 Sunbrook Lane,Little Rock,United States,72204,Yes,Exc,L,0.5,8.91,1.782,0.9801
NVN-66443-451,2023-08-20,98921-82417-GN,R-D-1,2,Alric Darth,adarthbt@t.co,+1 (907) 557-6903,86 Pawling Court,Anchorage,United States,99507,No,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999
JUA-13580-095,2021-04-01,55265-75151-AK,R-L-0.2,4,Manuel Darrigoe,mdarrigoebu@hud.gov,+353 (973) 320-9537,744 Prairie Rose Court,Longwood,Ireland,D02,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996
ACY-56225-839,2023-01-28,47386-50743-FG,A-M-2.5,3,Kynthia Berick,,+1 (562) 331-4713,1678 Armistice Alley,San Francisco,United States,94110,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994
QBB-07903-622,2021-10-21,32622-54551-UC,R-L-1,5,Minetta Ackrill,mackrillbw@bandcamp.com,+1 (330) 603-2373,4 Arizona Road,Warren,United States,44485,No,Rob,L,1.0,11.95,1.1949999999999998,0.717
JLJ-81802-619,2023-06-20,16880-78077-FB,A-L-1,6,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,United States,79764,No,Ara,L,1.0,12.95,1.295,1.1655
HFT-77191-168,2023-11-04,48419-02347-XP,R-D-0.2,2,Melosa Kippen,mkippenby@dion.ne.jp,+1 (601) 262-2557,87 Brentwood Hill,Jackson,United States,39236,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
SZR-35951-530,2023-04-05,14121-20527-OJ,E-D-2.5,3,Witty Ranson,wransonbz@ted.com,+353 (376) 165-2897,012 Debra Center,Kildare,Ireland,R51,Yes,Exc,D,2.5,27.945,1.1178,3.07395
IKL-95976-565,2021-12-09,53486-73919-BQ,A-M-1,2,Rod Gowdie,,+1 (360) 347-6756,7 Hansons Trail,Milwaukee,United States,53277,No,Ara,M,1.0,11.25,1.125,1.0125
XEY-48929-474,2024-01-02,21889-94615-WT,L-M-2.5,6,Lemuel Rignold,lrignoldc1@miibeian.gov.cn,+1 (916) 472-7804,15027 Mcbride Pass,Sacramento,United States,94250,Yes,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995
SQT-07286-736,2021-12-08,87726-16941-QW,A-M-1,6,Nevsa Fields,,+1 (617) 535-7583,09 Lotheville Place,Boston,United States,2298,No,Ara,M,1.0,11.25,1.125,1.0125
QDU-45390-361,2023-11-28,03677-09134-BC,E-M-0.5,1,Chance Rowthorn,crowthornc3@msn.com,+1 (785) 380-3311,320 Rockefeller Alley,Topeka,United States,66622,No,Exc,M,0.5,8.25,1.65,0.9075
RUJ-30649-712,2024-03-11,93224-71517-WV,L-L-0.2,2,Orly Ryland,orylandc4@deviantart.com,+1 (701) 417-3513,3513 Burning Wood Way,Fargo,United States,58122,Yes,Lib,L,0.2,4.755,2.3775,0.61815
WSV-49732-075,2023-01-17,76263-95145-GJ,L-D-2.5,1,Willabella Abramski,,+1 (832) 263-0050,40 Jenifer Alley,Houston,United States,77095,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
VJF-46305-323,2021-01-18,68555-89840-GZ,L-D-0.5,2,Morgen Seson,msesonck@census.gov,+1 (206) 642-0902,92847 Schlimgen Road,Seattle,United States,98109,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101
CXD-74176-600,2021-04-07,70624-19112-AO,E-L-0.5,4,Chickie Ragless,craglessc7@webmd.com,+353 (736) 602-8469,98053 Elmside Drive,Caherconlish,Ireland,F45,No,Exc,L,0.5,8.91,1.782,0.9801
ADX-50674-975,2023-02-03,58916-61837-QH,A-M-2.5,4,Freda Hollows,fhollowsc8@blogtalkradio.com,+1 (716) 632-6865,353 Portage Center,Buffalo,United States,14205,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994
RRP-51647-420,2021-04-18,89292-52335-YZ,E-D-1,3,Livy Lathleiff,llathleiffc9@nationalgeographic.com,+353 (895) 566-0110,0671 Scoville Way,Shankill,Ireland,A98,Yes,Exc,D,1.0,12.15,1.215,1.3365
PKJ-99134-523,2023-07-07,77284-34297-YY,R-L-0.5,5,Koralle Heads,kheadsca@jalbum.net,+1 (484) 131-2636,2 Cherokee Hill,Bethlehem,United States,18018,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999
FZQ-29439-457,2023-02-23,50449-80974-BZ,E-L-0.2,5,Theo Bowne,tbownecb@unicef.org,+353 (540) 432-8009,79 Prairieview Point,Watergrasshill,Ireland,T56,Yes,Exc,L,0.2,4.455,2.2275,0.49005
USN-68115-161,2023-08-10,08120-16183-AW,E-M-0.2,6,Rasia Jacquemard,rjacquemardcc@acquirethisname.com,+353 (959) 389-1521,415 Fremont Junction,Monasterevin,Ireland,W34,No,Exc,M,0.2,4.125,2.0625,0.45375
IXU-20263-532,2021-11-15,68044-89277-ML,L-M-2.5,2,Kizzie Warman,kwarmancd@printfriendly.com,,67365 Homewood Center,Sandyford,Ireland,D04,Yes,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995
CBT-15092-420,2021-12-17,71364-35210-HS,L-M-0.5,1,Wain Cholomin,wcholomince@about.com,+44 (512) 340-9049,566 Arrowood Way,Birmingham,United Kingdom,B12,Yes,Lib,M,0.5,8.73,1.746,1.1349
PKQ-46841-696,2022-03-18,37177-68797-ON,R-M-0.5,3,Arleen Braidman,abraidmancf@census.gov,,4 Golf View Hill,Phoenix,United States,85099,No,Rob,M,0.5,5.97,1.194,0.35819999999999996
XDU-05471-219,2024-06-06,60308-06944-GS,R-L-0.5,1,Pru Durban,pdurbancg@symantec.com,+353 (709) 884-1892,2 Forest Street,Longford,Ireland,N39,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999
NID-20149-329,2023-05-20,49888-39458-PF,R-D-0.2,2,Antone Harrold,aharroldch@miibeian.gov.cn,+1 (419) 153-2104,90 Kensington Road,Toledo,United States,43610,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
SVU-27222-213,2023-01-11,60748-46813-DZ,L-L-0.2,5,Sim Pamphilon,spamphilonci@mlb.com,+353 (456) 630-8490,36194 Susan Street,Ballylinan,Ireland,P56,No,Lib,L,0.2,4.755,2.3775,0.61815
RWI-84131-848,2021-02-22,16385-11286-NX,R-D-2.5,2,Mohandis Spurden,mspurdencj@exblog.jp,+1 (704) 256-1371,55290 Manufacturers Lane,Charlotte,United States,28210,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999
GUU-40666-525,2023-11-24,68555-89840-GZ,A-L-0.2,3,Morgen Seson,msesonck@census.gov,+1 (206) 642-0902,92847 Schlimgen Road,Seattle,United States,98109,No,Ara,L,0.2,3.885,1.9425,0.34964999999999996
SCN-51395-066,2024-01-18,72164-90254-EJ,L-L-0.5,4,Nalani Pirrone,npirronecl@weibo.com,+1 (570) 223-3194,1585 Bashford Center,Wilkes Barre,United States,18706,No,Lib,L,0.5,9.51,1.902,1.2363
ULA-24644-321,2023-08-13,67010-92988-CT,R-D-2.5,4,Reube Cawley,rcawleycm@yellowbook.com,,54210 Eagan Avenue,Ballyboden,Ireland,D6W,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999
EOL-92666-762,2022-01-11,15776-91507-GT,L-L-0.2,2,Stan Barribal,sbarribalcn@microsoft.com,+353 (310) 256-3698,6743 Cascade Drive,Bagenalstown,Ireland,R21,Yes,Lib,L,0.2,4.755,2.3775,0.61815
AJV-18231-334,2022-07-05,23473-41001-CD,R-D-2.5,2,Agnes Adamides,aadamidesco@bizjournals.com,+44 (131) 485-2183,6338 Arkansas Drive,Liverpool,United Kingdom,L74,No,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999
ZQI-47236-301,2021-07-25,23446-47798-ID,L-L-0.5,5,Carmelita Thowes,cthowescp@craigslist.org,+1 (585) 785-2424,33398 Hallows Circle,Rochester,United States,14652,No,Lib,L,0.5,9.51,1.902,1.2363
ZCR-15721-658,2024-05-26,28327-84469-ND,A-M-1,4,Rodolfo Willoway,rwillowaycq@admin.ch,+1 (520) 126-8439,58 Schlimgen Parkway,Tucson,United States,85754,No,Ara,M,1.0,11.25,1.125,1.0125
QEW-47945-682,2022-01-10,42466-87067-DT,L-L-0.2,5,Alvis Elwin,aelwincr@privacy.gov.au,+1 (612) 244-0885,26 Everett Hill,Minneapolis,United States,55480,No,Lib,L,0.2,4.755,2.3775,0.61815
PSY-45485-542,2021-05-17,62246-99443-HF,R-D-0.5,3,Araldo Bilbrook,abilbrookcs@booking.com,+353 (138) 323-3320,4 Raven Alley,Ashbourne,Ireland,A84,Yes,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993
BAQ-74241-156,2022-07-24,99869-55718-UU,R-D-0.2,4,Ransell McKall,rmckallct@sakura.ne.jp,+44 (841) 988-2775,451 Nevada Terrace,Bristol,United Kingdom,BS41,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
BVU-77367-451,2022-10-20,77421-46059-RY,A-D-1,5,Borg Daile,bdailecu@vistaprint.com,+1 (770) 330-7785,385 Corben Parkway,Atlanta,United States,31119,Yes,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999
TJE-91516-344,2021-09-22,49894-06550-OQ,E-M-1,2,Adolphe Treherne,atrehernecv@state.tx.us,+353 (860) 359-7907,66 Sundown Place,Farranacoush,Ireland,P81,No,Exc,M,1.0,13.75,1.375,1.5125
LIS-96202-702,2022-06-07,72028-63343-SU,L-D-2.5,4,Annetta Brentnall,abrentnallcw@biglobe.ne.jp,+44 (373) 897-1797,00 Ludington Pass,East End,United Kingdom,BH21,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
VIO-27668-766,2021-12-15,10074-20104-NN,R-D-2.5,1,Dick Drinkall,ddrinkallcx@psu.edu,+1 (865) 407-3871,82460 Grover Parkway,Knoxville,United States,37939,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999
ZVG-20473-043,2022-12-06,71769-10219-IM,A-D-0.2,3,Dagny Kornel,dkornelcy@cyberchimps.com,+1 (989) 565-9120,60360 Killdeer Alley,Saginaw,United States,48604,Yes,Ara,D,0.2,2.985,1.4925,0.26865
KGZ-56395-231,2023-12-06,22221-71106-JD,A-D-0.5,1,Rhona Lequeux,rlequeuxcz@newyorker.com,+1 (904) 161-6088,093 Mayfield Place,Saint Augustine,United States,32092,No,Ara,D,0.5,5.97,1.194,0.5373
CUU-92244-729,2022-07-11,99735-44927-OL,E-M-1,3,Julius Mccaull,jmccaulld0@parallels.com,,89 Gulseth Circle,San Rafael,United States,94913,Yes,Exc,M,1.0,13.75,1.375,1.5125
EHE-94714-312,2023-06-28,27132-68907-RC,E-L-0.2,5,Ailey Brash,abrashda@plala.or.jp,+1 (917) 544-7136,64700 Eagan Crossing,Flushing,United States,11388,Yes,Exc,L,0.2,4.455,2.2275,0.49005
RTL-16205-161,2024-04-05,90440-62727-HI,A-M-0.5,1,Alberto Hutchinson,ahutchinsond2@imgur.com,+1 (404) 775-3251,327 Erie Way,Lawrenceville,United States,30045,Yes,Ara,M,0.5,6.75,1.35,0.6074999999999999
GTS-22482-014,2024-03-24,36769-16558-SX,L-M-2.5,4,Lamond Gheeraert,,+1 (785) 654-9564,02354 Melvin Parkway,Topeka,United States,66622,Yes,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995
DYG-25473-881,2022-02-08,10138-31681-SD,A-D-0.2,2,Roxine Drivers,rdriversd4@hexun.com,+1 (913) 127-4257,842 Cardinal Court,Shawnee Mission,United States,66276,No,Ara,D,0.2,2.985,1.4925,0.26865
HTR-21838-286,2024-02-11,24669-76297-SF,A-L-1,2,Heloise Zeal,hzeald5@google.de,+1 (206) 775-4468,0420 Schurz Parkway,Seattle,United States,98148,No,Ara,L,1.0,12.95,1.295,1.1655
KYG-28296-920,2022-07-02,78050-20355-DI,E-M-2.5,1,Granger Smallcombe,gsmallcombed6@ucla.edu,+353 (374) 810-4528,8448 Oxford Trail,Kilkenny,Ireland,R95,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875
NNB-20459-430,2024-07-25,79825-17822-UH,L-M-0.2,2,Daryn Dibley,ddibleyd7@feedburner.com,,5676 Southridge Street,Kissimmee,United States,34745,No,Lib,M,0.2,4.365,2.1825,0.56745
FEK-14025-351,2023-03-19,03990-21586-MQ,E-L-0.2,6,Gardy Dimitriou,gdimitrioud8@chronoengine.com,+1 (585) 303-7337,0 Gale Pass,Rochester,United States,14683,Yes,Exc,L,0.2,4.455,2.2275,0.49005
AWH-16980-469,2022-05-11,27493-46921-TZ,L-M-0.2,6,Fanny Flanagan,fflanagand9@woothemes.com,+1 (903) 455-7155,268 Northport Drive,Tyler,United States,75799,No,Lib,M,0.2,4.365,2.1825,0.56745
ZPW-31329-741,2021-06-08,27132-68907-RC,R-D-1,6,Ailey Brash,abrashda@plala.or.jp,+1 (917) 544-7136,64700 Eagan Crossing,Flushing,United States,11388,Yes,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999
ZPW-31329-741,2021-06-08,27132-68907-RC,E-M-2.5,4,Ailey Brash,abrashda@plala.or.jp,+1 (917) 544-7136,64700 Eagan Crossing,Flushing,United States,11388,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875
